objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type
2.07.235,,Wisspy W0 437,,,,,,,Architecture; Product Design,,Paul Wissmach Glass Company,,https://wissmachglass.com/,Glass,Glass units
2.07.236,,Wisspy W0 441,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,"Latte, smooth",https://wissmachglass.com/,Glass,Glass units
2.07.237,,Wisspy W0 502,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,"Blue eyes, smooth",https://wissmachglass.com/,Glass,Glass units
2.07.238,,Wisspy W0 563,,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,"Pearl, smooth",https://wissmachglass.com/,Glass,Glass units
2.07.239,,Wisspy W0 569 (3 copies),,,,,,,Architecture; Product Design,,Paul Wissmach Glass Company,,https://wissmachglass.com/,Glass,Glass units
2.07.240,,Wisspy W0 613 (2 copies),,,,,,2023,Architecture; Product Design,,Paul Wissmach Glass Company,"Fog, smooth",https://wissmachglass.com/,Glass,Glass units
2.07.241,,Wisspy W0 2180,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Dark grey base with black and sliver flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.242,,element AI surfaces - celestiAl,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Black base with silver flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.243,,element AI surfaces -  nocturnAl,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Murky brown base with gold flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.244,,element AI surfaces - moxie,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,"Acrylic and metal composite surface; White base with gold, black, and white flecks",https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.245,,element AI surfaces - aCute,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Black base with gold flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.246,,element AI surfaces - swagger,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Gold and brown base with gold flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.247,,element AI surfaces -  foCus,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Brown gold base with sliver and gold flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.248,,element AI surfaces - oCulus,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Silver base with black and white flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.249,,element AI surfaces - glaciAl,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Puple base with white flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.250,,element AI surfaces - magicAl,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Blue base with white and light blue flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.251,,element AI surfaces - tidAl,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Green base with gold flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.252,,element AI surfaces - cirCuit,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Maroon base with pink and white flecks,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.253,,element AI surfaces - regAl,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Dark green color,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.254,,element Al LIGHT - X-RAY,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Light green color,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.255,,element Al LIGHT - GAMMA,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Light blue color,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.256,,element AI LIGHT - LED,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Bright red color,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.257,,element AI LIGHT - FLARE,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Dark blue color,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.258,,element AI LIGHT - SKYLIGHT,,,,,,2021,Architecture; Product Design,,CaraGreen and element AI,Acrylic and metal composite surface; Pale amber color,https://caragreen.com/,Acrylic and Metal composite,Composite sheets and surfaces
2.07.259,,element Al LIGHT - LANTERN,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Black base with crystal and black flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.01,,Viatera Quartz Surfaces - Abyss,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Black base with white, crysta, and black flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.02,,Viatera Quartz Surfaces - Odessa,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Black base with gold, crystal, and black flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.03,,Viatera Quartz Surfaces - Oahu,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Black and gold base with crystal and black flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.04,,Viatera Quartz Surfaces - Oro Noir,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Dark brown base with crystal and black flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.05,,Viatera Quartz Surfaces - Volcanic Rock,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Steel blue base with black, crystal, and white flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.06,,Viatera Quartz Surfaces - Curacao,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Green base with black and crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.07,,Viatera Quartz Surfaces - Sherwood,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Brown base with crystal and black flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.08,,Viatera Quartz Surfaces - Sao Paulo,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Dark amber base with crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.09,,Viatera Quartz Surfaces - Mayan,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Light brown base with black, crystal, and brown flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.10,,Viatera Quartz Surfaces - Sapporo,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Light brown base with crystal, black, and tan flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.11,,Viatera Quartz Surfaces - Monet,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Grey base with crysta, white, black, and tan flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.12,,Viatera Quartz Surfaces - Trentino,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Tan base with white, black, crystal and brown flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.13,,Viatera Quartz Surfaces - Morocco,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Tan base with brown, crystal, white, and black flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.14,,Viatera Quartz Surfaces - Tenerife,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Dark tan base with crystal, brown, and tan flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.15,,Viatera Quartz Surfaces - Valencia,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Medium tan base with crystal, black, white, and brown flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.16,,Viatera Quartz Surfaces - Safari,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Light beige base with black, crystal, and tan flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.17,,Viatera Quartz Surfaces - Morobe,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"White base with black, crystal, brown, and white flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.18,,Viatera Quartz Surfaces - Santiago,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Light beige base with crystal, black, white, and brown flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.19,,Viatera Quartz Surfaces - Palermo,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Light beige base with black, crystal, and tan flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.20,,Viatera Quartz Surfaces - Solano,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Light pink base with black, crystal, and white flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.21,,Viatera Quartz Surfaces - Cabo,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Dark salmon base with crystal, grey, and beige flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.22,,Viatera Quartz Surfaces - Sedona,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Medium brown base with small crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.23,,Viatera Quartz Surfaces - Truffle,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Grey base with small crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.24,,Viatera Quartz Surfaces - Artesia,,,,,,Past collection,Architecture; Product Design,,LG Hausys,"Off white base with dark green, crystal, beige, and white flecks",https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.25,,Viatera Quartz Surfaces - Vienna,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Dark off white base with crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.26,,Viatera Quartz Surfaces - Aspen,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Light beige base with small crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.27,,Viatera Quartz Surfaces - San Tropez,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Cream base with small crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.28,,Viatera Quartz Surfaces - Cario Honed Finish,,,,,,Past collection,Architecture; Product Design,,LG Hausys,Light grey base with crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.29,,Viatera Quartz Surfaces - Geneva,,,,,,Past collection,Architecture; Product Design,,LG Hausys,White base with small crystal flecks,https://www.lxhausys.com/us/products/viatera-quartz-surface/viatera-finder/,Stone ,Quartz surfaces
2.08.30,,Viatera Quartz Surfaces - Denali,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.01,,Walker Textures Nuance - 6MM Vitre Bronze Motif and Bronze Glass Pattern 102 (2 copies),,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.02,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 302,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.03,,Walker Textures Nuance - 6MM Vitre Claire avec Bandes Velour and Clear Glass with Velour Stripes,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.04,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 301,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.05,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 303,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.06,,Walker Textures Nuance - 6MM Mirror Clair Motif and Clear Mirror Pattern 101,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.07,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 105,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.08,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 104,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.09,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 103,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.10,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 102,,,,,,Past collection,Architecture; Product Design,,Walker Glass Company,,https://www.walkerglass.com/our-products/,Glass,Glass units
2.09.11,,Walker Textures Nuance - 6MM Vitre Claire Motif and Clear Glass Pattern 101,,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
2.09.12,,Joel Berman Glass Studios LTD - Onda,,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
2.09.13,,Joel Berman Glass Studios LTD - Profile 90 degrees Variable,,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
2.09.14,,Joel Berman Glass Studios LTD - Oawa,,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
2.09.15,,"Joel Berman Glass Studios LTD - Texture - Arrigado, Color - CF",,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
2.09.16,,Joel Berman Glass Studios LTD - Bricks,,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
2.09.17,,Joel Berman Glass Studios LTD - Bottone,,,,,,,Architecture; Product Design,,Joel Berman Glass Studios LTD,,,Glass,Glass units
,,,,,,,,,,,,,,,
3.01.01,,DELLA TERRA QUARTZ - Talia Grey,,,,,,,Architecture; Product Design,,Arizona Tile,Speckled light grey color; Slab size: 130 x 65; Slab thickness: 2cm and 3cm,https://www.arizonatile.com/products/slab/della-terra-quartz/,Stone,Quartz tiles
3.01.02,,DELLA TERRA QUARTZ -  Haku White Honed,,,,,,,Architecture; Product Design,,Arizona Tile,Solid white color; Slab size: 130 x 65; Slab thickness: 2cm and 3cm,https://www.arizonatile.com/products/slab/della-terra-quartz/,Stone,Quartz tiles
3.01.03,,DELLA TERRA QUARTZ -  Pegasus-N,,,,,,,Architecture; Product Design,,Arizona Tile,Solid white color with white flecks; Slab size: 135 x 76; Slab thickness: 2cm and 3cm,https://www.arizonatile.com/products/slab/della-terra-quartz/,Stone,Quartz tiles
3.01.04,,DELLA TERRA QUARTZ -  Oxide Honed,,,,,,,Architecture; Product Design,,Arizona Tile,Grey color with dark grey flecks; Slab size: 135 x 76; Slab thickness: 2cm and 3cm,https://www.arizonatile.com/products/slab/della-terra-quartz/,Stone,Quartz tiles
3.01.05,,DELLA TERRA QUARTZ -  Ivory White Honed,,,,,,,Architecture; Product Design,,Arizona Tile,Grey color with dark grey flecks and white marbling; Slab size: 126 x 61; Slab thickness: 2cm and 3cm,https://www.arizonatile.com/products/slab/della-terra-quartz/,Stone,Quartz tiles
