objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type,rights,rightsstatement
3.01.11,,SileStone - CHROME,,,,,,,Architecture; Product Design,,Cosentino,Dark grey with dark flecks,https://www.silestone-usa.com/silestone-color-options,Stone ,Quartz composites,,
3.01.12,,SileStone - BLANCO ORION,,,,,,,Architecture; Product Design,,Cosentino,White marble,https://www.silestone-usa.com/silestone-color-options,Stone ,Quartz composites,,
,,,,,,,,,,,,,,,,,
3.02.01,,Corian - Arrowroot small sample,,,,,,,Architecture; Product Design,,Corian,White marble,https://www.corian.com/,Stone ,Quartz composites,,
3.02.02,,Corian - Concrete small sample,,,,,,,Architecture; Product Design,,Corian,Dark beige,https://www.corian.com/,Stone ,Quartz composites,,
3.02.03,,Corian - Elderberry small sample,,,,,,,Architecture; Product Design,,Corian,Blue base with white flecks,https://www.corian.com/,Stone ,Quartz composites,,
3.02.04,,Corian - Glacier White small sample,,,,,,,Architecture; Product Design,,Corian,Solid white,https://www.corian.com/,Stone ,Quartz composites,,
3.02.05,,Corian - Hot small sample,,,,,,,Architecture; Product Design,,Corian,Solid red,https://www.corian.com/,Stone ,Quartz composites,,
3.02.06,,Corian - Rain Cloud small sample,,,,,,,Architecture; Product Design,,Corian,White base with black and grey marble,https://www.corian.com/,Stone ,Quartz composites,,
3.02.07,,Corian - Sage Brush small sample,,,,,,,Architecture; Product Design,,Corian,Grey base with crystal flecks,https://www.corian.com/,Stone ,Quartz composites,,
3.02.08,,Corian - Milk Glass Spectra small sample,,,,,,,Architecture; Product Design,,Corian,White base with white flecks,https://www.corian.com/,Stone ,Quartz composites,,
3.02.09,,Corian - Concrete large sample,,,,,,,Architecture; Product Design,,Corian,Dark beige,https://www.corian.com/,Stone ,Quartz composites,,
3.02.10,,Corian - Carbon Concrete large sample,,,,,,,Architecture; Product Design,,Corian,Dark grey,https://www.corian.com/,Stone ,Quartz composites,,
3.02.11,,Corian - Hazelnut large sample (2 copies),,,,,,,Architecture; Product Design,,Corian,Medium white marble,https://www.corian.com/,Stone ,Quartz composites,,
3.02.12,,Corian - Milky Way large sample,,,,,,,Architecture; Product Design,,Corian,Grey base with white streaks,https://www.corian.com/,Stone ,Quartz composites,,
3.02.13,,Corian - Stardust large sample,,,,,,,Architecture; Product Design,,Corian,Light grey white flecks,https://www.corian.com/,Stone ,Quartz composites,,
3.02.14,,Corian - Rain Cloud large sample,,,,,,,Architecture; Product Design,,Corian,White base with black and grey marble,https://www.corian.com/,Stone ,Quartz composites,,
3.02.15,,Acrylite - Sample Box,,,,,,Past collection,Architecture; Product Design,,Acrylite,209-0GP RED (2 copies); 211-1GP RED (2 copies); 205-0GP RED (3 copies); 278-0GP RED (2 copies); 202-0GP RED (2 copies); 218-0GP RED (2 copies); 262-0GP RUST; 216-4GP RED (4 copies); 411-5GP YELLOW (2 copies); 303-0GP ORANGE (2 copies); 407-2GP YELLOW (2 copies); 424-3GP YELLOW (2 copies); 507-0GP GREEN (2 copies); 506-0GP GREEN; 693-0GP BLUE (2 copies); 613-0GP BLUE (2 copies); 605-0GP BLUE (2 copies); 606-0GP BLUE (2 copies);  605-0P95 BLUE; 607-1GP BLUE (2 copies); 199-0GP BLACK; 324-0GP BROWN,https://www.acrylite.co/,Plastic,Acrylic,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
3.03.01,,Dura Art Stone Glascrete Sample - S-1 SLATE GRAY,,,,,,Current sample,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.02,,Dura Art Stone Glascrete Sample - S-2 CHARCOAL,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.03,,Dura Art Stone Glascrete Sample - S-3 WHITE,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.04,,Dura Art Stone Glascrete Sample - S-4 TAN,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.05,,Dura Art Stone Glascrete Sample - S-5 TERRA COTTA,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.06,,Dura Art Stone Glascrete Sample - S-6 BEACH BROWN,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.07,,Dura Art Stone Glascrete Sample - S-7 SAND BUFF,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.08,,Dura Art Stone Glascrete Sample - S-8 DARK BROWN,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.09,,Dura Art Stone Glascrete Sample - S-9 RUSTIC BROWN,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.10,,Dura Art Stone Glascrete Sample - S-10 LIMESTONE,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.11,,Dura Art Stone Glascrete Sample - S-11 SURF GREEN,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.12,,Dura Art Stone Glascrete Sample - S-12 RUST,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.13,,Dura Art Stone Glascrete Sample - S-13 NORDIC,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.14,,Dura Art Stone Glascrete Sample - S-14 DOVE GRAY,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.15,,Dura Art Stone Glascrete Sample - S-15 SILICA WHITE,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.16,,Dura Art Stone Glascrete Sample - S-16 MEXICAN TILE,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.17,,Dura Art Stone Glascrete Sample - S-17 MOJAVE SAND,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.18,,Dura Art Stone Glascrete Sample - S-18 STONE GRAY,,,,,,,Architecture; Product Design; Landscape Architecture,,Dura Art Stone,Light sandblast,https://duraartstone.com/,Concrete,Concrete composite,,
3.03.19,,Bayferrox - CC11 - Georgia Brick ,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.20,,Bayferrox - CC13 - Rosewood,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.21,,Bayferrox - CC13 - Berry Mauve,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.22,,Bayferrox - CC16 - Salsa Red,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.23,,Bayferrox - CC16 - Amber Rose,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.24,,Bayferrox - CC50 - Golden Beige,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.25,,Bayferrox - CC50 - Pueblo Gold ,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.26,,Bayferrox - CC54 - Buckskin,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.27,,Bayferrox - CC54 - Natural Honey,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.28,,Bayferrox - CC58 - Western Wheat,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.29,,Bayferrox - CC61 - Cappuccino Cream,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.30,,Bayferrox - CC61 - Nuss Brown,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.31,,Bayferrox - CC64 - Rich Earth,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.32,,Bayferrox - CC64 - Sand Beige,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.33,,Bayferrox - CC64 - Cocoa Milk,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.34,,Bayferrox - CC68 - Mocha Carmel,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.35,,Bayferrox - CC68 - Toasted Almond,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.36,,Bayferrox - CC67 - Malibu Taupe,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.37,,Bayferrox - CC67 - Java Brown,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.38,,Bayferrox - CC80/CC86 - Charcoal Gray,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.39,,Bayferrox - CC80/CC86 - Raven Black,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.40,,Bayferrox - CC80/CC86 - Granite Rock,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.41,,Bayferrox - Color Hardener - Mesquite Brown,,,,,,,Architecture; Product Design; Landscape Architecture,,QC Concrete Products,,http://qcconprod.com/index.cfm,Concrete,Concrete composite,,
3.03.42,,EQUITONE - tectiva - TE00,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.43,,EQUITONE - tectiva - TE10,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.44,,EQUITONE - tectiva - TE60,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.45,,EQUITONE - tectiva - TE20,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.46,,EQUITONE - tectiva - TE60,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.47,,EQUITONE - natural - N250,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.48,,EQUITONE - tectiva - TE00,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.49,,EQUITONE - pictura- PW841,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.50,,EQUITONE - natura- N 251,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.51,,EQUITONE - natura- N281,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.52,,EQUITONE - natura- N 252,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.53,,EQUITONE - natura- N163,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.54,,EQUITONE - natura - N 281,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.55,,EQUITONE - natura- N252,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.56,,EQUITONE - natura - N 211,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.57,,EQUITONE - natura - N163 ,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.58,,EQUITONE - materia - MA200,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.59,,EQUITONE - materia - MA400,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.60,,EQUITONE - tectiva - TE20,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.61,,EQUITONE - natura - N 251,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.62,,EQUITONE - linea - LT20,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
3.03.63,,EQUITONE - linea - LT60,,,,,,,Architecture ,,EQUITONE,"Material: Fibre cement; Application: External wall panel; System: Ventilated rainscreen; Max size: 10' x 4', 10'2"" x 4'1""",https://www.equitone.com/en-US/,Cement,Fibre cement facade materials,,
,,,,,,,,,,,,,,,,,
3.04.01,,AVONITE  - Foundations - White 8016 (2 copies),,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/4"" (6mm); Panel size: 96"" x 60""/48""/36""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.02,,AVONITE  - Foundations - Sandstorm 9036 (2 copies),,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/4"" (6mm); Panel size: 96"" x 60""/48""/36""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.03,,AVONITE  - Foundations - Coastline 4310,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.04,,AVONITE  - Foundations - Honey Crunch 4330,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.05,,AVONITE  - Foundations - Canary 7554,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.06,,AVONITE  - Foundations - Khaki 4331,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.07,,AVONITE  - Foundations - Tango 7552 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.08,,AVONITE  - Foundations - Jungle 7553,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.09,,AVONITE  - Foundations - Hazelnut 7557,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.10,,AVONITE  - Foundations - Ginger 7551,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.11,,AVONITE  - Foundations - Shark Skin 7556,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.12,,AVONITE  - Foundations - Bronze 7820,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.13,,AVONITE  - Foundations - Star Shine 7820,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.14,,AVONITE  - Foundations - Kona 9146,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.15,,AVONITE  - Foundations - Cliffside 7931,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.16,,AVONITE  - Foundations - Super White 8026,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.17,,AVONITE  - Foundations - Aspen 9105,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.18,,AVONITE  - Foundations - Creme 8024,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.19,,AVONITE  - Foundations - Algodon 7713,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.20,,AVONITE  - Foundations - Alpine Shimmer 8206,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.21,,AVONITE  - Foundations - Kokoura 9117,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.22,,AVONITE  - Foundations - Avalanche 7502,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.23,,AVONITE  - Foundations - Stormy Gray 9010,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.24,,AVONITE  - Foundations - Bone 8010,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.25,,AVONITE  - Foundations - Ivory 8106,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.26,,AVONITE  - Foundations - Nordic 9119,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.27,,AVONITE  - Foundations - Fargo 9138,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.28,,AVONITE  - Foundations - Cairo 9130,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.29,,AVONITE  - Foundations - Boardwalk 7921,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.30,,AVONITE  - Foundations - Ice Cap 7555,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.31,,AVONITE  - Foundations - Bayside 7715,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.32,,AVONITE  - Foundations - Urban Snow 7719,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.33,,AVONITE  - Foundations - Morning Tundra 7503,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.34,,AVONITE  - Foundations - Casablanca 9137,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.35,,AVONITE  - Foundations - High Desert 9037,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.36,,AVONITE  - Foundations - Malt 7810,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.37,,AVONITE  - Foundations - Dark Roast 7735,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.38,,AVONITE  - Foundations - Jurassic 7711,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.39,,AVONITE  - Foundations - Moon Crystal 7501,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.40,,AVONITE  - Foundations - Palermo 9144,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.41,,AVONITE  - Foundations - Red Rock 7743,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.42,,AVONITE  - Foundations - Biscotti 9033,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.43,,AVONITE  - Foundations - El Cajon 7933,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
